state_fips,county_fips,county,state,naics_2017,naics_2017_label,year,establishments
51,550,Chesapeake city,Virginia,72,Accommodation and food services,2018,502
51,570,Colonial Heights city,Virginia,72,Accommodation and food services,2018,86
51,580,Covington city,Virginia,72,Accommodation and food services,2018,22
51,590,Danville city,Virginia,72,Accommodation and food services,2018,149
51,595,Emporia city,Virginia,72,Accommodation and food services,2018,28
51,600,Fairfax city,Virginia,72,Accommodation and food services,2018,192
51,610,Falls Church city,Virginia,72,Accommodation and food services,2018,108
51,620,Franklin city,Virginia,72,Accommodation and food services,2018,26
51,630,Fredericksburg city,Virginia,72,Accommodation and food services,2018,184
51,640,Galax city,Virginia,72,Accommodation and food services,2018,38
51,650,Hampton city,Virginia,72,Accommodation and food services,2018,256
51,660,Harrisonburg city,Virginia,72,Accommodation and food services,2018,224
51,670,Hopewell city,Virginia,72,Accommodation and food services,2018,47
51,678,Lexington city,Virginia,72,Accommodation and food services,2018,46
51,680,Lynchburg city,Virginia,72,Accommodation and food services,2018,275
51,683,Manassas city,Virginia,72,Accommodation and food services,2018,132
51,685,Manassas Park city,Virginia,72,Accommodation and food services,2018,12
51,690,Martinsville city,Virginia,72,Accommodation and food services,2018,42
51,700,Newport News city,Virginia,72,Accommodation and food services,2018,398
51,710,Norfolk city,Virginia,72,Accommodation and food services,2018,619
51,720,Norton city,Virginia,72,Accommodation and food services,2018,25
51,730,Petersburg city,Virginia,72,Accommodation and food services,2018,86
51,735,Poquoson city,Virginia,72,Accommodation and food services,2018,21
51,740,Portsmouth city,Virginia,72,Accommodation and food services,2018,165
51,750,Radford city,Virginia,72,Accommodation and food services,2018,44
51,760,Richmond city,Virginia,72,Accommodation and food services,2018,702
51,770,Roanoke city,Virginia,72,Accommodation and food services,2018,311
51,775,Salem city,Virginia,72,Accommodation and food services,2018,100
51,790,Staunton city,Virginia,72,Accommodation and food services,2018,85
51,800,Suffolk city,Virginia,72,Accommodation and food services,2018,160
51,810,Virginia Beach city,Virginia,72,Accommodation and food services,2018,1310
51,820,Waynesboro city,Virginia,72,Accommodation and food services,2018,79
51,830,Williamsburg city,Virginia,72,Accommodation and food services,2018,151
51,840,Winchester city,Virginia,72,Accommodation and food services,2018,142
53,001,Adams County,Washington,72,Accommodation and food services,2018,34
53,003,Asotin County,Washington,72,Accommodation and food services,2018,41
53,005,Benton County,Washington,72,Accommodation and food services,2018,431
53,007,Chelan County,Washington,72,Accommodation and food services,2018,326
53,009,Clallam County,Washington,72,Accommodation and food services,2018,231
53,011,Clark County,Washington,72,Accommodation and food services,2018,826
53,013,Columbia County,Washington,72,Accommodation and food services,2018,13
53,015,Cowlitz County,Washington,72,Accommodation and food services,2018,225
53,017,Douglas County,Washington,72,Accommodation and food services,2018,64
53,019,Ferry County,Washington,72,Accommodation and food services,2018,19
53,021,Franklin County,Washington,72,Accommodation and food services,2018,142
53,023,Garfield County,Washington,72,Accommodation and food services,2018,3
53,025,Grant County,Washington,72,Accommodation and food services,2018,204
53,027,Grays Harbor County,Washington,72,Accommodation and food services,2018,227
53,029,Island County,Washington,72,Accommodation and food services,2018,160
53,031,Jefferson County,Washington,72,Accommodation and food services,2018,104
53,033,King County,Washington,72,Accommodation and food services,2018,6676
53,035,Kitsap County,Washington,72,Accommodation and food services,2018,539
53,037,Kittitas County,Washington,72,Accommodation and food services,2018,169
53,039,Klickitat County,Washington,72,Accommodation and food services,2018,56
53,041,Lewis County,Washington,72,Accommodation and food services,2018,193
53,043,Lincoln County,Washington,72,Accommodation and food services,2018,15
53,045,Mason County,Washington,72,Accommodation and food services,2018,99
53,047,Okanogan County,Washington,72,Accommodation and food services,2018,128
53,049,Pacific County,Washington,72,Accommodation and food services,2018,109
53,051,Pend Oreille County,Washington,72,Accommodation and food services,2018,22
53,053,Pierce County,Washington,72,Accommodation and food services,2018,1684
53,055,San Juan County,Washington,72,Accommodation and food services,2018,106
53,057,Skagit County,Washington,72,Accommodation and food services,2018,361
53,059,Skamania County,Washington,72,Accommodation and food services,2018,25
53,061,Snohomish County,Washington,72,Accommodation and food services,2018,1699
53,063,Spokane County,Washington,72,Accommodation and food services,2018,1139
53,065,Stevens County,Washington,72,Accommodation and food services,2018,90
53,067,Thurston County,Washington,72,Accommodation and food services,2018,573
53,069,Wahkiakum County,Washington,72,Accommodation and food services,2018,10
53,071,Walla Walla County,Washington,72,Accommodation and food services,2018,134
53,073,Whatcom County,Washington,72,Accommodation and food services,2018,560
53,075,Whitman County,Washington,72,Accommodation and food services,2018,126
53,077,Yakima County,Washington,72,Accommodation and food services,2018,471
54,001,Barbour County,West Virginia,72,Accommodation and food services,2018,21
54,003,Berkeley County,West Virginia,72,Accommodation and food services,2018,194
54,005,Boone County,West Virginia,72,Accommodation and food services,2018,19
54,007,Braxton County,West Virginia,72,Accommodation and food services,2018,25
54,009,Brooke County,West Virginia,72,Accommodation and food services,2018,42
54,011,Cabell County,West Virginia,72,Accommodation and food services,2018,281
54,013,Calhoun County,West Virginia,72,Accommodation and food services,2018,4
54,015,Clay County,West Virginia,72,Accommodation and food services,2018,6
54,017,Doddridge County,West Virginia,72,Accommodation and food services,2018,4
54,019,Fayette County,West Virginia,72,Accommodation and food services,2018,83
54,021,Gilmer County,West Virginia,72,Accommodation and food services,2018,12
54,023,Grant County,West Virginia,72,Accommodation and food services,2018,22
54,025,Greenbrier County,West Virginia,72,Accommodation and food services,2018,82
54,027,Hampshire County,West Virginia,72,Accommodation and food services,2018,34
54,029,Hancock County,West Virginia,72,Accommodation and food services,2018,69
54,031,Hardy County,West Virginia,72,Accommodation and food services,2018,26
54,033,Harrison County,West Virginia,72,Accommodation and food services,2018,167
54,035,Jackson County,West Virginia,72,Accommodation and food services,2018,46
54,037,Jefferson County,West Virginia,72,Accommodation and food services,2018,130
54,039,Kanawha County,West Virginia,72,Accommodation and food services,2018,437
54,041,Lewis County,West Virginia,72,Accommodation and food services,2018,34
54,043,Lincoln County,West Virginia,72,Accommodation and food services,2018,11
54,045,Logan County,West Virginia,72,Accommodation and food services,2018,57
54,047,McDowell County,West Virginia,72,Accommodation and food services,2018,16
54,049,Marion County,West Virginia,72,Accommodation and food services,2018,108
54,051,Marshall County,West Virginia,72,Accommodation and food services,2018,54
54,053,Mason County,West Virginia,72,Accommodation and food services,2018,25
54,055,Mercer County,West Virginia,72,Accommodation and food services,2018,109
54,057,Mineral County,West Virginia,72,Accommodation and food services,2018,50
54,059,Mingo County,West Virginia,72,Accommodation and food services,2018,23
54,061,Monongalia County,West Virginia,72,Accommodation and food services,2018,320
54,063,Monroe County,West Virginia,72,Accommodation and food services,2018,12
54,065,Morgan County,West Virginia,72,Accommodation and food services,2018,27
54,067,Nicholas County,West Virginia,72,Accommodation and food services,2018,52
54,069,Ohio County,West Virginia,72,Accommodation and food services,2018,146
54,071,Pendleton County,West Virginia,72,Accommodation and food services,2018,11
54,073,Pleasants County,West Virginia,72,Accommodation and food services,2018,10
54,075,Pocahontas County,West Virginia,72,Accommodation and food services,2018,26
54,077,Preston County,West Virginia,72,Accommodation and food services,2018,34
54,079,Putnam County,West Virginia,72,Accommodation and food services,2018,99
54,081,Raleigh County,West Virginia,72,Accommodation and food services,2018,141
54,083,Randolph County,West Virginia,72,Accommodation and food services,2018,58
54,085,Ritchie County,West Virginia,72,Accommodation and food services,2018,14
54,087,Roane County,West Virginia,72,Accommodation and food services,2018,10
54,089,Summers County,West Virginia,72,Accommodation and food services,2018,12
54,091,Taylor County,West Virginia,72,Accommodation and food services,2018,21
54,093,Tucker County,West Virginia,72,Accommodation and food services,2018,23
54,095,Tyler County,West Virginia,72,Accommodation and food services,2018,9
54,097,Upshur County,West Virginia,72,Accommodation and food services,2018,56
54,099,Wayne County,West Virginia,72,Accommodation and food services,2018,49
54,101,Webster County,West Virginia,72,Accommodation and food services,2018,7
54,103,Wetzel County,West Virginia,72,Accommodation and food services,2018,34
54,105,Wirt County,West Virginia,72,Accommodation and food services,2018,5
54,107,Wood County,West Virginia,72,Accommodation and food services,2018,207
54,109,Wyoming County,West Virginia,72,Accommodation and food services,2018,19
55,001,Adams County,Wisconsin,72,Accommodation and food services,2018,57
55,003,Ashland County,Wisconsin,72,Accommodation and food services,2018,65
55,005,Barron County,Wisconsin,72,Accommodation and food services,2018,156
55,007,Bayfield County,Wisconsin,72,Accommodation and food services,2018,87
55,009,Brown County,Wisconsin,72,Accommodation and food services,2018,611
55,011,Buffalo County,Wisconsin,72,Accommodation and food services,2018,49
55,013,Burnett County,Wisconsin,72,Accommodation and food services,2018,66
55,015,Calumet County,Wisconsin,72,Accommodation and food services,2018,88
55,017,Chippewa County,Wisconsin,72,Accommodation and food services,2018,173
55,019,Clark County,Wisconsin,72,Accommodation and food services,2018,66
55,021,Columbia County,Wisconsin,72,Accommodation and food services,2018,179
55,023,Crawford County,Wisconsin,72,Accommodation and food services,2018,50
55,025,Dane County,Wisconsin,72,Accommodation and food services,2018,1393
55,027,Dodge County,Wisconsin,72,Accommodation and food services,2018,159
55,029,Door County,Wisconsin,72,Accommodation and food services,2018,250
55,031,Douglas County,Wisconsin,72,Accommodation and food services,2018,149
55,033,Dunn County,Wisconsin,72,Accommodation and food services,2018,100
55,035,Eau Claire County,Wisconsin,72,Accommodation and food services,2018,276
55,037,Florence County,Wisconsin,72,Accommodation and food services,2018,20
55,039,Fond du Lac County,Wisconsin,72,Accommodation and food services,2018,229
55,041,Forest County,Wisconsin,72,Accommodation and food services,2018,28
