state_fips,county_fips,region,state_name,county_name,area_land,area_water,internal_point_lat,internal_point_lon,pop_est_2018,pop_est_2019,births_2019,deaths_2019,international_migr_2019,domestic_migr_2019,residual_2019
51,530,3,Virginia,Buena Vista city,16674748,219580,+37.7293448,-079.3581337,6494,6478,91,74,-5,-27,-1
51,540,3,Virginia,Charlottesville city,26533570,47161,+38.0376579,-078.4853806,47506,47266,568,312,184,-681,1
51,550,3,Virginia,Chesapeake city,876737871,32209979,+36.6793761,-076.3017884,242359,244835,2865,1920,94,1458,-21
51,570,3,Virginia,Colonial Heights city,19475232,766910,+37.2616846,-077.3968043,17504,17370,281,210,7,-212,0
51,580,3,Virginia,Covington city,14163842,521492,+37.7810603,-079.9854337,5578,5538,67,73,6,-39,-1
51,590,3,Virginia,Danville city,110844523,2341364,+36.5833337,-079.4080707,40649,40044,443,658,21,-410,-1
51,595,3,Virginia,Emporia city,17881071,165621,+36.6961820,-077.5359753,5363,5346,51,72,-3,9,-2
51,600,3,Virginia,Fairfax city,16162729,84155,+38.8531833,-077.2990252,23725,24019,673,203,140,-315,-1
51,610,3,Virginia,Falls Church city,5300262,32,+38.8847220,-077.1756027,14467,14617,201,80,22,8,-1
51,620,3,Virginia,Franklin city,21438217,227442,+36.6840142,-076.9413956,8089,7967,155,110,-1,-166,0
51,630,3,Virginia,Fredericksburg city,27067167,177679,+38.2992718,-077.4866583,29171,29036,429,201,36,-399,0
51,640,3,Virginia,Galax city,21332076,105290,+36.6656397,-080.9143083,6348,6347,69,116,-5,53,-2
51,650,3,Virginia,Hampton city,133275943,219727565,+37.0479606,-076.2972931,134330,134510,1686,1307,70,-264,-5
51,660,3,Virginia,Harrisonburg city,44908386,131080,+38.4362547,-078.8733028,53488,53016,580,283,219,-994,6
51,670,3,Virginia,Hopewell city,26817671,1228128,+37.2910098,-077.2989443,22478,22529,347,296,27,-25,-2
51,678,3,Virginia,Lexington city,6473000,67783,+37.7823316,-079.4443196,7297,7446,115,58,0,91,1
51,680,3,Virginia,Lynchburg city,126842532,1428787,+37.3990161,-079.1954582,81309,82168,1197,792,205,248,1
51,683,3,Virginia,Manassas city,25509473,146287,+38.7468077,-077.4826328,41046,41085,750,207,98,-601,-1
51,685,3,Virginia,Manassas Park city,6538719,616,+38.7689451,-077.4487670,17718,17478,14,37,98,-314,-1
51,690,3,Virginia,Martinsville city,28376610,133615,+36.6835269,-079.8636475,12627,12554,183,239,10,-27,0
51,700,3,Virginia,Newport News city,178689012,131135113,+37.0761357,-076.5219802,178523,179225,2633,1538,192,-575,-10
51,710,3,Virginia,Norfolk city,137981426,111701531,+36.9230149,-076.2446413,243585,242742,3321,2077,265,-2334,-18
51,720,3,Virginia,Norton city,19366113,89335,+36.9315489,-082.6259960,3972,3981,39,46,1,16,-1
51,730,3,Virginia,Petersburg city,58845276,578133,+37.2047302,-077.3923681,31056,31346,686,495,15,85,-1
51,735,3,Virginia,Poquoson city,39837595,163455830,+37.1283599,-076.3035337,12169,12271,107,113,-1,111,-2
51,740,3,Virginia,Portsmouth city,86248210,34658275,+36.8593388,-076.3569725,94750,94398,1415,1050,90,-796,-11
51,750,3,Virginia,Radford city,25061727,858287,+37.1201194,-080.5591473,18101,18249,144,97,11,91,-1
51,760,3,Virginia,Richmond city,155199987,6854941,+37.5313990,-077.4760085,229221,230436,3037,2046,374,-143,-7
51,770,3,Virginia,Roanoke city,110129457,855753,+37.2784580,-079.9581739,99009,99143,1319,1218,235,-195,-7
51,775,3,Virginia,Salem city,37602710,275156,+37.2853329,-080.0552407,25293,25301,300,331,11,30,-2
51,790,3,Virginia,Staunton city,51593819,147694,+38.1579778,-079.0618761,24562,24932,338,348,22,356,2
51,800,3,Virginia,Suffolk city,1033802703,77061976,+36.6971573,-076.6347808,90975,92108,1136,845,11,827,4
51,810,3,Virginia,Virginia Beach city,633828557,654687358,+36.7799845,-076.0252078,449849,449974,5514,3319,296,-2367,1
51,820,3,Virginia,Waynesboro city,38771594,364644,+38.0671571,-078.9014197,22531,22630,357,249,53,-60,-2
51,830,3,Virginia,Williamsburg city,23155310,416905,+37.2694810,-076.7081925,15002,14954,77,74,40,-90,-1
51,840,3,Virginia,Winchester city,23809495,54462,+39.1738688,-078.1763562,27962,28078,338,256,80,-44,-2
53,001,4,Washington,Adams County,4985698857,12464425,+47.0112378,-118.5128614,19736,19983,388,100,24,-65,0
53,003,4,Washington,Asotin County,1647427904,11291738,+46.1818612,-117.2277813,22616,22582,223,266,-27,38,-2
53,005,4,Washington,Benton County,4403230415,154373080,+46.2281252,-119.5166594,201286,204390,2578,1467,256,1740,-3
53,007,4,Washington,Chelan County,7565817923,189650482,+47.8609739,-120.6190410,76752,77200,851,687,7,279,-2
53,009,4,Washington,Clallam County,4503168731,2409553970,+48.1109034,-123.8898599,76551,77331,632,1061,44,1162,3
53,011,4,Washington,Clark County,1627765527,70227538,+45.7717295,-122.4859533,481427,488241,5574,3766,139,4847,20
53,013,4,Washington,Columbia County,2249624769,12561759,+46.2928505,-117.9116345,4039,3985,38,44,15,-64,1
53,015,4,Washington,Cowlitz County,2955625058,65415995,+46.1967854,-122.6784596,108752,110593,1287,1134,22,1664,2
53,017,4,Washington,Douglas County,4711869840,76507216,+47.7417625,-119.6946219,42749,43429,542,325,41,423,-1
53,019,4,Washington,Ferry County,5706361267,140294385,+48.4732563,-118.5335894,7638,7627,64,81,0,8,-2
53,021,4,Washington,Franklin County,3215718490,60508744,+46.5345799,-118.9069436,94003,95222,1573,460,60,44,2
53,023,4,Washington,Garfield County,1841054899,19294817,+46.4294779,-117.5367111,2240,2225,27,28,5,-19,0
53,025,4,Washington,Grant County,6939874184,289941148,+47.2136328,-119.4677880,96672,97733,1486,719,81,215,-2
53,027,4,Washington,Grays Harbor County,4924766221,834338731,+47.1137324,-123.8267349,73801,75061,734,886,-16,1423,5
53,029,4,Washington,Island County,540043816,799820903,+48.1585538,-122.6706492,84227,85141,916,762,59,700,1
53,031,4,Washington,Jefferson County,4671624000,995002318,+47.8057075,-123.5270572,31746,32221,181,396,5,683,2
53,033,4,Washington,King County,5478557088,497719285,+47.4905993,-121.8339960,2228364,2252782,25188,13917,17969,-4784,-38
53,035,4,Washington,Kitsap County,1023372595,442123262,+47.6395948,-122.6496339,269276,271473,3023,2375,75,1469,5
53,037,4,Washington,Kittitas County,5950002896,92410114,+47.1244411,-120.6767092,47358,47935,426,307,81,376,1
53,039,4,Washington,Klickitat County,4847515963,84930593,+45.8704463,-120.7793049,22136,22425,222,223,-4,293,1
53,041,4,Washington,Lewis County,6223179711,86925423,+46.5800714,-122.3774443,79569,80707,895,910,65,1087,1
53,043,4,Washington,Lincoln County,5984421213,75265957,+47.5827433,-118.4176925,10726,10939,105,118,1,225,0
53,045,4,Washington,Mason County,2485238914,236949795,+47.3541257,-123.1738498,65380,66768,666,669,130,1258,3
53,047,4,Washington,Okanogan County,13639362794,120413445,+48.5484533,-119.7422347,42117,42243,493,481,58,57,-1
53,049,4,Washington,Pacific County,2418037181,758680709,+46.5565866,-123.7824193,22074,22471,178,340,32,523,4
53,051,4,Washington,Pend Oreille County,3626653301,65382423,+48.5438247,-117.2321913,13586,13724,119,161,6,175,-1
53,053,4,Washington,Pierce County,4320226613,355894389,+47.0514128,-122.1532402,893756,904980,11498,7284,1048,5944,18
53,055,4,Washington,San Juan County,450429127,1157481619,+48.5071904,-123.1037693,17124,17582,88,132,27,474,1
53,057,4,Washington,Skagit County,4481252102,483846689,+48.4932917,-121.8157703,127835,129205,1431,1265,170,1030,4
53,059,4,Washington,Skamania County,4294930645,73290050,+46.0247853,-121.9532319,11919,12083,99,94,4,154,1
53,061,4,Washington,Snohomish County,5404072228,282898666,+48.0704640,-121.9367840,813059,822083,9993,5850,2230,2641,10
53,063,4,Washington,Spokane County,4568463940,43423106,+47.6203752,-117.4033714,513603,522798,5880,4799,489,7594,31
53,065,4,Washington,Stevens County,6416424160,163015693,+48.3887270,-117.8544544,45224,45723,434,488,-3,557,-1
53,067,4,Washington,Thurston County,1871240012,133644618,+46.9358216,-122.8301524,286056,290536,3135,2377,362,3351,9
53,069,4,Washington,Wahkiakum County,680962890,61582307,+46.2946377,-123.4244583,4415,4488,33,46,4,83,-1
53,071,4,Washington,Walla Walla County,3289368965,74933658,+46.2546057,-118.4803697,60615,60760,610,575,-15,128,-3
53,073,4,Washington,Whatcom County,5459374970,1028230391,+48.8426531,-121.8364325,225197,229247,2204,1662,403,3087,18
53,075,4,Washington,Whitman County,5592461103,48248847,+46.9059441,-117.5353898,49683,50104,390,239,393,-121,-2
53,077,4,Washington,Yakima County,11122733955,41189156,+46.4565581,-120.7401446,250562,250873,3746,2093,-137,-1203,-2
54,001,3,West Virginia,Barbour County,883338380,4639586,+39.1397248,-079.9969466,16487,16441,169,207,-4,-3,-1
54,003,3,West Virginia,Berkeley County,831770844,1057606,+39.4479382,-078.0377535,117236,119171,1372,1057,-94,1709,5
54,005,3,West Virginia,Boone County,1298967362,4305989,+38.0228143,-081.7135382,21953,21457,225,297,0,-423,-1
54,007,3,West Virginia,Braxton County,1322796519,14344826,+38.6993304,-080.7316597,14076,13957,127,177,-1,-67,-1
54,009,3,West Virginia,Brooke County,231015798,8732460,+40.2726454,-080.5786910,22129,21939,198,302,-11,-73,-2
54,011,3,West Virginia,Cabell County,727837358,18122698,+38.4195778,-082.2433966,93035,91945,1009,1086,-23,-990,0
54,013,3,West Virginia,Calhoun County,723252961,3704011,+38.8441591,-081.1154775,7217,7109,49,85,-2,-69,-1
54,015,3,West Virginia,Clay County,885617251,4862447,+38.4598259,-081.0818663,8639,8508,88,109,0,-110,0
54,017,3,West Virginia,Doddridge County,828078405,1950541,+39.2634805,-080.7012316,8556,8448,62,88,-3,-78,-1
54,019,3,West Virginia,Fayette County,1713569366,17443841,+38.0309328,-081.0860508,42982,42406,402,670,5,-311,-2
54,021,3,West Virginia,Gilmer County,876717626,4082112,+38.9158671,-080.8494132,7898,7823,47,79,-2,-41,0
54,023,3,West Virginia,Grant County,1236388353,7545525,+39.1059882,-079.1950640,11630,11568,127,129,-1,-58,-1
54,025,3,West Virginia,Greenbrier County,2641303483,12164256,+37.9244177,-080.4505897,34792,34662,342,503,2,31,-2
54,027,3,West Virginia,Hampshire County,1658633563,10902925,+39.3121395,-078.6119886,23357,23175,205,260,-8,-118,-1
54,029,3,West Virginia,Hancock County,213957103,13879340,+40.5169584,-080.5701643,29079,28810,243,440,-12,-59,-1
54,031,3,West Virginia,Hardy County,1508191847,5622361,+39.0113612,-078.8417292,13764,13776,147,162,7,21,-1
54,033,3,West Virginia,Harrison County,1077454934,1320319,+39.2791820,-080.3864982,67494,67256,696,877,-5,-47,-5
54,035,3,West Virginia,Jackson County,1202685084,18828941,+38.8342339,-081.6777168,28695,28576,276,361,-1,-31,-2
54,037,3,West Virginia,Jefferson County,542073026,6150169,+39.3073985,-077.8632200,56890,57146,595,515,-39,217,-2
54,039,3,West Virginia,Kanawha County,2335215669,24056475,+38.3280675,-081.5235156,180410,178124,1834,2471,-18,-1633,2
54,041,3,West Virginia,Lewis County,1002141346,7038764,+38.9888773,-080.4954773,16017,15907,139,224,4,-29,0
54,043,3,West Virginia,Lincoln County,1131929493,4019060,+38.1717696,-082.0776231,20583,20409,208,313,-6,-62,-1
54,045,3,West Virginia,Logan County,1175258983,4780836,+37.8305905,-081.9408530,32609,32019,349,487,-1,-452,1
54,047,3,West Virginia,McDowell County,1381648552,3731571,+37.3827274,-081.6581833,18221,17624,174,328,-1,-442,0
54,049,3,West Virginia,Marion County,799666879,7161744,+39.5058387,-080.2434018,56091,56072,594,673,-17,79,-2
54,051,3,West Virginia,Marshall County,791063492,17411505,+39.8544259,-080.6717944,30821,30531,276,388,0,-177,-1
54,053,3,West Virginia,Mason County,1115682321,36125493,+38.7709140,-082.0290067,26752,26516,262,367,-3,-126,-2
54,055,3,West Virginia,Mercer County,1085106039,4442450,+37.4034477,-081.1064560,59202,58758,661,891,-9,-202,-3
54,057,3,West Virginia,Mineral County,849172613,3503402,+39.4047806,-078.9566899,26953,26868,249,343,-4,15,-2
54,059,3,West Virginia,Mingo County,1095926641,2177833,+37.7211608,-082.1589891,23851,23424,306,372,-2,-359,0
54,061,3,West Virginia,Monongalia County,932631311,14993106,+39.6336448,-080.0590736,105651,105612,1071,731,-15,-362,-2
54,063,3,West Virginia,Monroe County,1224426776,2297599,+37.5540622,-080.5503295,13289,13275,111,167,-1,43,0
54,065,3,West Virginia,Morgan County,593295473,1401571,+39.5550021,-078.2573449,17830,17884,153,219,-8,129,-1
54,067,3,West Virginia,Nicholas County,1675324339,19580622,+38.2914318,-080.7975148,24835,24496,245,352,1,-233,0
54,069,3,West Virginia,Ohio County,274098954,8274294,+40.0989316,-080.6207278,41705,41411,401,586,-15,-92,-2
54,071,3,West Virginia,Pendleton County,1802759655,5429034,+38.6744501,-079.3406175,6984,6969,62,62,-1,-13,-1
54,073,3,West Virginia,Pleasants County,337007574,11468023,+39.3681331,-081.1611724,7505,7460,68,76,-1,-37,1
54,075,3,West Virginia,Pocahontas County,2435206760,4094092,+38.3326060,-080.0101207,8408,8247,76,127,0,-108,-2
54,077,3,West Virginia,Preston County,1680419586,6668879,+39.4690296,-079.6688649,33553,33432,309,364,-11,-52,-3
54,079,3,West Virginia,Putnam County,895302723,12226547,+38.5105128,-081.9061090,56642,56450,504,596,0,-98,-2
54,081,3,West Virginia,Raleigh County,1567869626,10331212,+37.7624694,-081.2646719,74172,73361,723,1052,-5,-473,-4
54,083,3,West Virginia,Randolph County,2692810851,667359,+38.7810953,-079.8677881,28814,28695,319,385,-2,-49,-2
54,085,3,West Virginia,Ritchie County,1170648846,4424611,+39.1771118,-081.0663167,9748,9554,82,156,1,-120,-1
54,087,3,West Virginia,Roane County,1252422373,404682,+38.7429497,-081.3544939,13918,13688,119,186,0,-163,0
54,089,3,West Virginia,Summers County,933930185,18478164,+37.6559986,-080.8563250,12672,12573,98,155,-1,-39,-2
54,091,3,West Virginia,Taylor County,447475051,7532835,+39.3324778,-080.0465539,16828,16695,129,199,-2,-60,-1
54,093,3,West Virginia,Tucker County,1085320037,5303786,+39.1111751,-079.5599678,6937,6839,60,128,0,-28,-2
54,095,3,West Virginia,Tyler County,663818549,11382159,+39.4656340,-080.8772193,8740,8591,74,108,-2,-113,0
54,097,3,West Virginia,Upshur County,918506902,302703,+38.9025302,-080.2316057,24372,24176,221,285,-2,-131,1
54,099,3,West Virginia,Wayne County,1310550727,15814102,+38.1436416,-082.4226659,39961,39402,330,537,-12,-342,2
54,101,3,West Virginia,Webster County,1433481441,7144591,+38.4834590,-080.4490515,8274,8114,65,114,0,-113,2
54,103,3,West Virginia,Wetzel County,927389120,8449879,+39.5981800,-080.6353994,15259,15065,141,243,0,-91,-1
54,105,3,West Virginia,Wirt County,602201079,5839710,+39.0200337,-081.3829749,5811,5821,47,54,0,16,1
54,107,3,West Virginia,Wood County,949251416,26569123,+39.2116023,-081.5162340,84180,83518,869,1078,-24,-429,0
54,109,3,West Virginia,Wyoming County,1293620915,6083317,+37.6036601,-081.5490317,20784,20394,180,346,0,-227,3
55,001,2,Wisconsin,Adams County,1672216056,108348981,+43.9737568,-089.7672276,20341,20220,123,252,8,1,-1
55,003,2,Wisconsin,Ashland County,2706476265,3230710866,+46.5444245,-090.6796907,15587,15562,179,167,3,-40,0
55,005,2,Wisconsin,Barron County,2235266753,69209178,+45.4371917,-091.8528921,45150,45244,486,470,11,69,-2
55,007,2,Wisconsin,Bayfield County,3827675487,1460302486,+46.6341992,-091.1772815,15026,15036,128,211,2,91,0
55,009,2,Wisconsin,Brown County,1372933170,221808933,+44.4740244,-087.9961303,263165,264542,3194,1817,138,-132,-6
55,011,2,Wisconsin,Buffalo County,1750289306,87551031,+44.3856333,-091.7612940,13114,13031,129,126,9,-95,0
55,013,2,Wisconsin,Burnett County,2127832846,151938089,+45.8668974,-092.3757305,15374,15414,123,167,1,83,0
55,015,2,Wisconsin,Calumet County,824344287,204080864,+44.0784104,-088.2121322,50132,50089,477,356,13,-175,-2
55,017,2,Wisconsin,Chippewa County,2611628480,85233307,+45.0690918,-091.2835054,64109,64658,654,576,-1,474,-2
55,019,2,Wisconsin,Clark County,3133097725,23243273,+44.7393462,-090.6099532,34705,34774,568,313,14,-200,0
55,021,2,Wisconsin,Columbia County,1982756265,78834952,+43.4718818,-089.3304721,57333,57532,602,519,8,107,1
55,023,2,Wisconsin,Crawford County,1477970890,73976421,+43.2499100,-090.9512302,16265,16131,151,181,3,-107,0
55,025,2,Wisconsin,Dane County,3098882969,106233254,+43.0674684,-089.4178523,541948,546695,5772,3375,962,1388,0
55,027,2,Wisconsin,Dodge County,2268044939,81336171,+43.4296276,-088.7019394,87833,87839,771,874,22,90,-3
55,029,2,Wisconsin,Door County,1248277426,4890604606,+45.0934165,-087.0486828,27589,27668,214,363,0,231,-3
55,031,2,Wisconsin,Douglas County,3378102279,454239392,+46.4632185,-091.8924773,43143,43150,397,430,-13,53,0
55,033,2,Wisconsin,Dunn County,2201905281,35570217,+44.9477513,-091.8976451,45091,45368,430,320,16,155,-4
55,035,2,Wisconsin,Eau Claire County,1652211280,18848534,+44.7263547,-091.2864137,104355,104646,1154,756,96,-199,-4
55,037,2,Wisconsin,Florence County,1264232458,24111637,+45.8718277,-088.4069879,4294,4295,27,47,-2,24,-1
55,039,2,Wisconsin,Fond du Lac County,1863667187,119853825,+43.7547219,-088.4932840,103001,103403,1068,911,74,179,-8
55,041,2,Wisconsin,Forest County,2626878506,83594186,+45.6668806,-088.7733265,8977,9004,97,104,0,33,1
55,043,2,Wisconsin,Grant County,2970402180,94521617,+42.8700275,-090.6942288,51444,51439,561,471,10,-103,-2
55,045,2,Wisconsin,Green County,1512667089,1313320,+42.6755218,-089.6050743,36924,36960,366,369,15,26,-2
55,047,2,Wisconsin,Green Lake County,905314776,79202663,+43.7802469,-088.9703796,18849,18913,202,215,-2,80,-1
55,049,2,Wisconsin,Iowa County,1975379914,13870324,+43.0010208,-090.1336915,23722,23678,248,190,3,-103,-2
55,051,2,Wisconsin,Iron County,1963751253,416872439,+46.3265500,-090.2612985,5687,5687,33,91,0,58,0
55,053,2,Wisconsin,Jackson County,2558687761,32538303,+44.3245897,-090.7995104,20472,20643,220,164,6,109,0
55,055,2,Wisconsin,Jefferson County,1441306090,67988035,+43.0138045,-088.7739847,85049,84769,835,694,28,-450,1
55,057,2,Wisconsin,Juneau County,1986729546,98638537,+43.9328362,-090.1139837,26593,26687,270,255,1,78,0
55,059,2,Wisconsin,Kenosha County,704075246,1248841319,+42.5797034,-087.4250046,168926,169561,1831,1369,-48,227,-6
55,061,2,Wisconsin,Kewaunee County,886951818,1921336270,+44.5010324,-087.1633039,20395,20434,196,192,28,8,-1
55,063,2,Wisconsin,La Crosse County,1170076618,73110198,+43.9082222,-091.1117584,118041,118016,1160,997,-11,-172,-5
55,065,2,Wisconsin,Lafayette County,1640985427,2539010,+42.6555782,-090.1302916,16672,16665,206,152,6,-67,0
55,067,2,Wisconsin,Langlade County,2255098198,44277567,+45.2623814,-089.0677254,19236,19189,188,236,9,-6,-2
55,069,2,Wisconsin,Lincoln County,2275832611,72745041,+45.3384167,-089.7423088,27673,27593,264,291,0,-54,1
55,071,2,Wisconsin,Manitowoc County,1526291643,2343348501,+44.1561370,-087.5773525,79015,78981,757,816,67,-36,-6
55,073,2,Wisconsin,Marathon County,4001992795,80694005,+44.8980363,-089.7578230,135421,135692,1480,1116,66,-154,-5
55,075,2,Wisconsin,Marinette County,3624599219,389876581,+45.3468989,-087.9911980,40402,40350,375,487,3,60,-3
55,077,2,Wisconsin,Marquette County,1180288193,22670055,+43.8260529,-089.4090953,15418,15574,135,169,1,187,2
55,078,2,Wisconsin,Menominee County,926217566,19022479,+44.9913041,-088.6692512,4595,4556,84,69,0,-53,-1
55,079,2,Wisconsin,Milwaukee County,625435232,2455388970,+43.0176601,-087.4815541,946969,945726,12941,8226,1072,-7014,-16
55,081,2,Wisconsin,Monroe County,2333329706,18586826,+43.9451751,-090.6199687,46141,46253,559,435,10,-21,-1
55,083,2,Wisconsin,Oconto County,2583464365,392038655,+44.9965754,-088.2065162,37824,37930,369,391,12,117,-1
